file,sc_id,scenario,fault_start_s,fault_end_s,v2_min_pu_fault,v2_mean_pu_fault,v2_recovery_ms_to_0p90,vdc_peak_pu_post_fault,vdc_min_pu_post_fault,i2_peak_pu_post_fault,q2_abs_peak_kvar_fault,lvrt_pass_basic
scenario_0177_switching_5_cap_fault_run027.mat,5,cap_fault,0.02465,0.05,0.9307,0.943,0.0,1.128,0.7375,1.3296,307.442,False
scenario_0178_switching_5_cap_fault_run028.mat,5,cap_fault,0.028,0.05,0.9243,0.9357,0.0,1.1267,0.9046,1.5803,379.535,True
scenario_0179_switching_5_cap_fault_run029.mat,5,cap_fault,0.02295,0.05,0.9252,0.9371,0.0,1.127,0.614,1.5543,368.147,False
scenario_0180_switching_5_cap_fault_run030.mat,5,cap_fault,0.01995,0.05,0.9336,0.9461,0.0,1.1321,0.5926,1.3227,251.908,False
scenario_0181_switching_5_cap_fault_run031.mat,5,cap_fault,0.02165,0.05,0.9328,0.9452,0.0,1.1273,0.5996,1.3072,273.341,False
scenario_0182_switching_5_cap_fault_run032.mat,5,cap_fault,0.02455,0.05,0.9237,0.9355,0.0,1.1261,0.7315,1.5802,391.224,False
scenario_0183_switching_5_cap_fault_run033.mat,5,cap_fault,0.0168,0.05,0.9259,0.939,0.0,1.1259,0.6067,1.5208,362.687,False
scenario_0184_switching_5_cap_fault_run034.mat,5,cap_fault,0.01625,0.05,0.9359,0.9493,0.0,1.1292,0.6037,1.2073,227.352,False
scenario_0185_switching_5_cap_fault_run035.mat,5,cap_fault,0.02285,0.05,0.933,0.9445,0.0,1.1324,0.5842,1.3576,260.595,False
scenario_0186_switching_5_cap_fault_run036.mat,5,cap_fault,0.02955,0.05,0.9324,0.9433,0.0,1.1336,0.9031,1.3261,268.725,True
scenario_0187_switching_5_cap_fault_run037.mat,5,cap_fault,0.0275,0.05,0.9223,0.9337,0.0,1.1261,0.906,1.6404,404.548,True
scenario_0188_switching_5_cap_fault_run038.mat,5,cap_fault,0.01955,0.05,0.936,0.9493,0.0,1.1292,0.6037,1.2029,225.328,False
scenario_0189_switching_5_cap_fault_run039.mat,5,cap_fault,0.02005,0.05,0.9334,0.9457,0.0,1.1323,0.5889,1.3375,254.586,False
scenario_0190_switching_5_cap_fault_run040.mat,5,cap_fault,0.02475,0.05,0.9304,0.9417,0.0,1.1294,0.7234,1.4072,299.124,False
scenario_0191_switching_5_cap_fault_run041.mat,5,cap_fault,0.01805,0.05,0.9287,0.9424,0.0,1.1235,0.6206,1.3703,340.064,False
scenario_0192_switching_5_cap_fault_run042.mat,5,cap_fault,0.01215,0.05,0.9244,0.9431,0.0,1.1549,0.6174,1.3573,325.732,False
scenario_0193_switching_5_cap_fault_run043.mat,5,cap_fault,0.01585,0.05,0.9329,0.946,0.0,1.1297,0.6029,1.3142,267.414,False
scenario_0194_switching_5_cap_fault_run044.mat,5,cap_fault,0.0159,0.05,0.9256,0.9389,0.0,1.1291,0.6135,1.521,367.247,False
scenario_0195_switching_5_cap_fault_run045.mat,5,cap_fault,0.02215,0.05,0.9322,0.9449,0.0,1.1298,0.6107,1.2956,284.871,False
scenario_0196_switching_5_cap_fault_run046.mat,5,cap_fault,0.02515,0.05,0.9274,0.9393,0.0,1.1289,0.792,1.4499,349.086,True
scenario_0197_switching_5_cap_fault_run047.mat,5,cap_fault,0.0242,0.05,0.9216,0.9334,0.0,1.1279,0.6907,1.6583,414.436,False
scenario_0198_switching_5_cap_fault_run048.mat,5,cap_fault,0.0265,0.05,0.9311,0.9418,0.0,1.1343,0.8975,1.4302,282.503,True
scenario_0199_switching_5_cap_fault_run049.mat,5,cap_fault,0.0285,0.05,0.9352,0.9465,0.0,1.1322,0.9002,1.235,228.894,True
scenario_0200_switching_5_cap_fault_run050.mat,5,cap_fault,0.0235,0.05,0.9359,0.9482,0.0,1.1284,0.6407,1.2018,228.855,False
scenario_0201_switching_6_sc_1ph_run001.mat,6,sc_1ph,0.0256,0.05,0.8367,0.944,0.25,0.9887,0.5651,1.5113,326.965,False
scenario_0202_switching_6_sc_1ph_run002.mat,6,sc_1ph,0.0225,0.05,0.6784,0.9363,0.45,0.9924,0.5536,2.0518,404.01,False
scenario_0203_switching_6_sc_1ph_run003.mat,6,sc_1ph,0.01355,0.05,0.6886,0.941,0.4,1.0996,0.5405,1.4598,281.661,False
scenario_0204_switching_6_sc_1ph_run004.mat,6,sc_1ph,0.01895,0.05,0.9215,0.9428,0.0,0.9956,0.692,1.6807,312.736,False
scenario_0205_switching_6_sc_1ph_run005.mat,6,sc_1ph,0.0256,0.05,0.8339,0.9367,0.25,0.9897,0.568,1.7612,392.761,False
scenario_0206_switching_6_sc_1ph_run006.mat,6,sc_1ph,0.02415,0.05,0.7782,0.9417,0.3,0.9969,0.5505,1.7113,331.679,False
scenario_0207_switching_6_sc_1ph_run007.mat,6,sc_1ph,0.0226,0.05,0.7396,0.9363,0.35,0.9894,0.5615,1.8873,403.747,False
scenario_0208_switching_6_sc_1ph_run008.mat,6,sc_1ph,0.02885,0.05,0.9234,0.9468,0.0,0.9982,0.5798,1.3848,304.764,False
scenario_0209_switching_6_sc_1ph_run009.mat,6,sc_1ph,0.01605,0.05,0.8592,0.9366,0.2,1.0809,0.8623,1.665,405.053,True
scenario_0210_switching_6_sc_1ph_run010.mat,6,sc_1ph,0.0193,0.05,0.9173,0.939,0.0,0.9849,0.619,1.8234,360.316,False
scenario_0211_switching_6_sc_1ph_run011.mat,6,sc_1ph,0.01575,0.05,0.8317,0.9415,0.2,1.0874,0.8054,1.5536,312.429,True
scenario_0212_switching_6_sc_1ph_run012.mat,6,sc_1ph,0.02855,0.05,0.9199,0.9439,0.0,0.9919,0.5621,1.5844,331.301,False
scenario_0213_switching_6_sc_1ph_run013.mat,6,sc_1ph,0.02035,0.05,0.8808,0.9463,0.1,0.9898,0.5596,1.5986,317.681,False
scenario_0214_switching_6_sc_1ph_run014.mat,6,sc_1ph,0.0151,0.05,0.7542,0.9447,0.25,1.0977,0.7363,1.5008,251.248,False
scenario_0215_switching_6_sc_1ph_run015.mat,6,sc_1ph,0.02825,0.05,0.9125,0.9361,0.0,0.9915,0.5546,1.8535,401.402,False
scenario_0216_switching_6_sc_1ph_run016.mat,6,sc_1ph,0.0241,0.05,0.6916,0.9395,0.35,0.9889,0.5717,1.7578,365.666,False
scenario_0217_switching_6_sc_1ph_run017.mat,6,sc_1ph,0.0163,0.05,0.8572,0.939,0.15,1.0755,0.878,1.6029,324.633,True
scenario_0218_switching_6_sc_1ph_run018.mat,6,sc_1ph,0.0254,0.05,0.7961,0.9386,0.25,0.9873,0.5746,1.6577,378.43,False
scenario_0219_switching_6_sc_1ph_run019.mat,6,sc_1ph,0.01795,0.05,0.9281,0.9433,0.0,1.0302,0.9306,1.5413,263.421,True
scenario_0220_switching_6_sc_1ph_run020.mat,6,sc_1ph,0.0252,0.05,0.7197,0.9355,0.35,0.9897,0.5707,2.0009,410.062,False
scenario_0221_switching_6_sc_1ph_run021.mat,6,sc_1ph,0.022,0.05,0.7306,0.9377,0.45,0.9951,0.547,1.9594,385.382,False
scenario_0222_switching_6_sc_1ph_run022.mat,6,sc_1ph,0.01425,0.05,0.7367,0.9436,0.3,1.1038,0.6118,1.4669,233.589,False
scenario_0223_switching_6_sc_1ph_run023.mat,6,sc_1ph,0.0198,0.05,0.9074,0.9412,0.0,0.9885,0.5618,1.735,348.402,False
scenario_0224_switching_6_sc_1ph_run024.mat,6,sc_1ph,0.01895,0.05,0.9136,0.9336,0.0,0.9954,0.644,1.971,421.151,False
scenario_0225_switching_6_sc_1ph_run025.mat,6,sc_1ph,0.01585,0.05,0.8219,0.9389,0.25,1.0894,0.832,1.7915,361.235,True
scenario_0226_switching_6_sc_1ph_run026.mat,6,sc_1ph,0.0197,0.05,0.8981,0.9347,0.15,0.9875,0.5759,2.1648,418.938,False
scenario_0227_switching_6_sc_1ph_run027.mat,6,sc_1ph,0.0155,0.05,0.7791,0.9392,0.25,1.0923,0.8025,1.7853,324.054,True
scenario_0228_switching_6_sc_1ph_run028.mat,6,sc_1ph,0.023,0.05,0.746,0.9371,0.35,0.9887,0.5626,1.8006,395.348,False
scenario_0229_switching_6_sc_1ph_run029.mat,6,sc_1ph,0.0201,0.05,0.9074,0.9435,0.0,0.9902,0.5573,1.621,333.128,False
scenario_0230_switching_6_sc_1ph_run030.mat,6,sc_1ph,0.0207,0.05,0.8629,0.944,0.15,0.9931,0.5518,1.6798,327.997,False
scenario_0231_switching_6_sc_1ph_run031.mat,6,sc_1ph,0.02825,0.05,0.9195,0.944,0.0,0.9902,0.5583,1.5913,342.204,False
scenario_0232_switching_6_sc_1ph_run032.mat,6,sc_1ph,0.0156,0.05,0.8212,0.9392,0.25,1.09,0.8078,1.5999,334.939,True
scenario_0233_switching_6_sc_1ph_run033.mat,6,sc_1ph,0.0286,0.05,0.9104,0.9361,0.0,0.9918,0.5674,1.9321,405.749,False
scenario_0234_switching_6_sc_1ph_run034.mat,6,sc_1ph,0.02455,0.05,0.7142,0.9391,0.4,0.9906,0.5603,1.8347,371.46,False
scenario_0235_switching_6_sc_1ph_run035.mat,6,sc_1ph,0.01735,0.05,0.9172,0.9392,0.0,1.0476,0.9302,1.6392,306.269,True
scenario_0236_switching_6_sc_1ph_run036.mat,6,sc_1ph,0.02265,0.05,0.7633,0.9441,0.3,0.9881,0.5714,1.5735,336.055,False
scenario_0237_switching_6_sc_1ph_run037.mat,6,sc_1ph,0.01265,0.05,0.75,0.9342,0.5,1.0911,0.5247,1.7149,373.822,False
scenario_0238_switching_6_sc_1ph_run038.mat,6,sc_1ph,0.02835,0.05,0.9096,0.9345,0.0,0.9933,0.5585,1.9897,415.877,False
scenario_0239_switching_6_sc_1ph_run039.mat,6,sc_1ph,0.02715,0.05,0.9015,0.9434,0.0,0.994,0.5529,1.7835,348.448,False
scenario_0240_switching_6_sc_1ph_run040.mat,6,sc_1ph,0.02515,0.05,0.7548,0.9453,0.3,0.9905,0.5605,1.6671,330.241,False
scenario_0241_switching_6_sc_1ph_run041.mat,6,sc_1ph,0.0197,0.05,0.9101,0.94,0.0,0.9861,0.5724,1.8639,359.825,False
scenario_0242_switching_6_sc_1ph_run042.mat,6,sc_1ph,0.02025,0.05,0.8883,0.9386,0.1,0.9886,0.569,1.7597,384.786,False
scenario_0243_switching_6_sc_1ph_run043.mat,6,sc_1ph,0.0197,0.05,0.9096,0.9462,0.0,0.9872,0.573,1.7997,323.359,False
scenario_0244_switching_6_sc_1ph_run044.mat,6,sc_1ph,0.01995,0.05,0.8871,0.9396,0.1,0.9891,0.5699,1.9691,391.771,False
scenario_0245_switching_6_sc_1ph_run045.mat,6,sc_1ph,0.02305,0.05,0.7403,0.9393,0.3,0.9909,0.5558,1.7666,364.977,False
scenario_0246_switching_6_sc_1ph_run046.mat,6,sc_1ph,0.02615,0.05,0.8522,0.9394,0.2,0.9893,0.5636,1.7134,376.048,False
scenario_0247_switching_6_sc_1ph_run047.mat,6,sc_1ph,0.0256,0.05,0.8122,0.9393,0.25,0.9922,0.5587,1.7132,361.6,False
scenario_0248_switching_6_sc_1ph_run048.mat,6,sc_1ph,0.0125,0.05,0.7668,0.9366,0.45,1.0874,0.532,1.5778,358.697,False
scenario_0249_switching_6_sc_1ph_run049.mat,6,sc_1ph,0.0134,0.05,0.7341,0.9425,0.35,1.1014,0.5478,1.4206,252.64,False
scenario_0250_switching_6_sc_1ph_run050.mat,6,sc_1ph,0.0143,0.05,0.656,0.9394,0.45,1.0997,0.6092,1.7144,290.889,False
scenario_0251_switching_7_sc_3ph_run001.mat,7,sc_3ph,0.0161,0.05,0.3132,0.9313,0.95,1.0827,0.696,2.5016,374.021,False
scenario_0252_switching_7_sc_3ph_run002.mat,7,sc_3ph,0.02135,0.05,0.3258,0.9209,1.3,1.0351,0.5031,3.0699,416.667,False
scenario_0253_switching_7_sc_3ph_run003.mat,7,sc_3ph,0.02515,0.05,0.4567,0.93,0.8,1.0064,0.5223,2.3253,383.394,False
scenario_0254_switching_7_sc_3ph_run004.mat,7,sc_3ph,0.019,0.05,0.3875,0.9244,1.15,1.0108,0.5158,2.8979,427.109,False
scenario_0255_switching_7_sc_3ph_run005.mat,7,sc_3ph,0.01925,0.05,0.394,0.9319,0.9,1.0019,0.5214,2.5064,375.947,False
scenario_0256_switching_7_sc_3ph_run006.mat,7,sc_3ph,0.021,0.05,0.4023,0.9264,1.05,1.0203,0.5163,2.6817,396.968,False
scenario_0257_switching_7_sc_3ph_run007.mat,7,sc_3ph,0.01605,0.05,0.402,0.925,0.9,1.0808,0.7137,2.5231,475.552,False
scenario_0258_switching_7_sc_3ph_run008.mat,7,sc_3ph,0.01275,0.05,0.424,0.93,0.9,1.0926,0.5547,2.2351,464.516,False
scenario_0259_switching_7_sc_3ph_run009.mat,7,sc_3ph,0.01305,0.05,0.4113,0.9272,1.2,1.0991,0.568,2.4657,477.11,False
scenario_0260_switching_7_sc_3ph_run010.mat,7,sc_3ph,0.01495,0.05,0.3463,0.9238,1.2,1.0957,0.7431,2.6366,429.408,False
scenario_0261_switching_7_sc_3ph_run011.mat,7,sc_3ph,0.0287,0.05,0.4646,0.9279,0.85,1.0028,0.5705,2.1975,404.386,False
scenario_0262_switching_7_sc_3ph_run012.mat,7,sc_3ph,0.0178,0.05,0.3221,0.9188,1.65,1.0362,0.5662,3.1032,481.142,False
scenario_0263_switching_7_sc_3ph_run013.mat,7,sc_3ph,0.0167,0.05,0.3538,0.9229,1.35,1.0652,0.6443,2.8966,475.676,False
scenario_0264_switching_7_sc_3ph_run014.mat,7,sc_3ph,0.013,0.05,0.396,0.9304,1.25,1.1005,0.5611,2.4897,429.412,False
scenario_0265_switching_7_sc_3ph_run015.mat,7,sc_3ph,0.01565,0.05,0.4033,0.9349,0.8,1.0919,0.7345,2.1384,348.602,False
scenario_0266_switching_7_sc_3ph_run016.mat,7,sc_3ph,0.01335,0.05,0.3447,0.9305,1.3,1.1027,0.6054,2.5407,456.824,False
scenario_0267_switching_7_sc_3ph_run017.mat,7,sc_3ph,0.02085,0.05,0.3187,0.9223,1.4,1.0374,0.5094,3.2289,370.706,False
scenario_0268_switching_7_sc_3ph_run018.mat,7,sc_3ph,0.02895,0.05,0.4443,0.9287,0.8,1.0127,0.5847,2.1978,331.091,False
scenario_0269_switching_7_sc_3ph_run019.mat,7,sc_3ph,0.02595,0.05,0.4408,0.9213,0.9,1.0067,0.5293,2.6086,468.969,False
scenario_0270_switching_7_sc_3ph_run020.mat,7,sc_3ph,0.02575,0.05,0.318,0.9296,1.0,1.0212,0.5269,2.6287,293.29,False
scenario_0271_switching_7_sc_3ph_run021.mat,7,sc_3ph,0.0273,0.05,0.413,0.9157,1.55,1.0148,0.5302,2.8078,548.324,False
scenario_0272_switching_7_sc_3ph_run022.mat,7,sc_3ph,0.0299,0.05,0.3518,0.9193,1.25,1.0247,0.5735,2.5105,425.127,False
scenario_0273_switching_7_sc_3ph_run023.mat,7,sc_3ph,0.01895,0.05,0.4765,0.9332,0.8,0.9977,0.5449,2.337,376.588,False
scenario_0274_switching_7_sc_3ph_run024.mat,7,sc_3ph,0.02635,0.05,0.3544,0.9295,1.0,1.0216,0.5245,2.63,298.424,False
scenario_0275_switching_7_sc_3ph_run025.mat,7,sc_3ph,0.0162,0.05,0.3363,0.9271,1.05,1.0778,0.6889,2.5846,433.961,False
scenario_0276_switching_7_sc_3ph_run026.mat,7,sc_3ph,0.01825,0.05,0.3479,0.923,1.1,1.0169,0.588,2.7689,453.863,False
scenario_0277_switching_7_sc_3ph_run027.mat,7,sc_3ph,0.02925,0.05,0.2536,0.9095,1.8,1.0245,0.5923,2.9858,546.724,False
scenario_0278_switching_7_sc_3ph_run028.mat,7,sc_3ph,0.02885,0.05,0.379,0.9291,1.0,1.0121,0.5609,2.3369,352.943,False
scenario_0279_switching_7_sc_3ph_run029.mat,7,sc_3ph,0.0188,0.05,0.309,0.9164,1.55,1.0017,0.4694,3.4308,497.912,False
scenario_0280_switching_7_sc_3ph_run030.mat,7,sc_3ph,0.0201,0.05,0.3846,0.9276,0.85,1.0053,0.5071,2.5502,442.724,False
scenario_0281_switching_7_sc_3ph_run031.mat,7,sc_3ph,0.0288,0.05,0.4405,0.9255,1.05,1.0145,0.5756,2.3253,369.477,False
scenario_0282_switching_7_sc_3ph_run032.mat,7,sc_3ph,0.02525,0.05,0.4479,0.924,0.9,1.0087,0.5266,2.5616,435.112,False
scenario_0283_switching_7_sc_3ph_run033.mat,7,sc_3ph,0.01515,0.05,0.3904,0.9302,1.1,1.0963,0.7495,2.534,354.004,False
scenario_0284_switching_7_sc_3ph_run034.mat,7,sc_3ph,0.02845,0.05,0.4238,0.9288,0.9,1.0053,0.5482,2.2384,388.726,False
scenario_0285_switching_7_sc_3ph_run035.mat,7,sc_3ph,0.02535,0.05,0.2774,0.921,1.3,1.0304,0.5268,2.9828,357.431,False
scenario_0286_switching_7_sc_3ph_run036.mat,7,sc_3ph,0.01285,0.05,0.415,0.9342,0.8,1.0927,0.5588,2.0776,383.722,False
scenario_0287_switching_7_sc_3ph_run037.mat,7,sc_3ph,0.02235,0.05,0.3286,0.9227,1.3,1.0323,0.4792,3.2131,361.832,False
scenario_0288_switching_7_sc_3ph_run038.mat,7,sc_3ph,0.02165,0.05,0.3499,0.9214,1.1,1.0257,0.4953,2.8773,441.459,False
scenario_0289_switching_7_sc_3ph_run039.mat,7,sc_3ph,0.02605,0.05,0.4142,0.9334,0.8,1.0079,0.5365,2.2537,331.941,False
scenario_0290_switching_7_sc_3ph_run040.mat,7,sc_3ph,0.02465,0.05,0.4928,0.9312,0.8,1.0131,0.5186,2.3625,357.347,False
scenario_0291_switching_7_sc_3ph_run041.mat,7,sc_3ph,0.01895,0.05,0.2884,0.9243,1.3,1.0168,0.4813,3.1341,429.069,False
scenario_0292_switching_7_sc_3ph_run042.mat,7,sc_3ph,0.0261,0.05,0.2553,0.9222,1.35,1.0354,0.5182,3.0948,343.643,False
scenario_0293_switching_7_sc_3ph_run043.mat,7,sc_3ph,0.0174,0.05,0.4564,0.933,0.85,1.0475,0.6759,2.2732,387.146,False
scenario_0294_switching_7_sc_3ph_run044.mat,7,sc_3ph,0.0122,0.05,0.4126,0.93,0.85,1.0788,0.5065,2.1679,449.369,False
scenario_0295_switching_7_sc_3ph_run045.mat,7,sc_3ph,0.01555,0.05,0.3856,0.9287,1.0,1.0896,0.7128,2.4973,398.911,False
scenario_0296_switching_7_sc_3ph_run046.mat,7,sc_3ph,0.0126,0.05,0.4547,0.9392,0.8,1.0895,0.5376,1.9401,316.751,False
scenario_0297_switching_7_sc_3ph_run047.mat,7,sc_3ph,0.0261,0.05,0.3228,0.9233,1.15,1.0221,0.528,2.8301,364.944,False
scenario_0298_switching_7_sc_3ph_run048.mat,7,sc_3ph,0.01435,0.05,0.4254,0.9285,1.0,1.1019,0.7137,2.2656,353.088,False
scenario_0299_switching_7_sc_3ph_run049.mat,7,sc_3ph,0.0133,0.05,0.3388,0.9259,1.15,1.1006,0.6334,2.4915,502.488,False
scenario_0300_switching_7_sc_3ph_run050.mat,7,sc_3ph,0.0235,0.05,0.427,0.9344,0.75,1.0166,0.5155,2.3537,320.661,False
scenario_0301_switching_8_cascade_run001.mat,8,cascade,0.0165,0.05,0.838,0.9311,2.2,1.1258,0.7803,1.4269,327.502,True
scenario_0302_switching_8_cascade_run002.mat,8,cascade,0.0213,0.05,0.8304,0.9237,0.0,1.1033,0.8367,1.694,424.366,True
scenario_0303_switching_8_cascade_run003.mat,8,cascade,0.01915,0.05,0.8351,0.9135,0.0,1.1547,0.8097,1.2231,226.031,True
scenario_0304_switching_8_cascade_run004.mat,8,cascade,0.0169,0.05,0.8469,0.9311,1.8,1.122,0.7757,1.4611,340.077,True
scenario_0305_switching_8_cascade_run005.mat,8,cascade,0.01675,0.05,0.8457,0.924,2.0,1.0631,0.7554,1.5009,357.219,True
scenario_0306_switching_8_cascade_run006.mat,8,cascade,0.02375,0.05,0.8291,0.9263,0.0,1.097,0.8194,1.561,409.955,True
scenario_0307_switching_8_cascade_run007.mat,8,cascade,0.02785,0.05,0.8419,0.9313,0.0,1.1253,0.7591,1.4365,343.858,True
scenario_0308_switching_8_cascade_run008.mat,8,cascade,0.02485,0.05,0.8435,0.9303,0.0,1.1416,0.7704,1.5119,323.785,True
scenario_0309_switching_8_cascade_run009.mat,8,cascade,0.01635,0.05,0.8392,0.9262,2.4,1.075,0.7518,1.3869,325.346,True
scenario_0310_switching_8_cascade_run010.mat,8,cascade,0.0283,0.05,0.842,0.9249,0.0,1.1407,0.7715,1.6658,386.597,True
scenario_0311_switching_8_cascade_run011.mat,8,cascade,0.02275,0.05,0.831,0.9095,5.9,1.153,0.8917,1.2097,213.056,True
scenario_0312_switching_8_cascade_run012.mat,8,cascade,0.01735,0.05,0.828,0.9286,1.15,1.1202,0.8562,1.4802,332.888,True
scenario_0313_switching_8_cascade_run013.mat,8,cascade,0.0286,0.05,0.8297,0.9187,0.0,1.1013,0.8348,1.7401,446.514,True
scenario_0314_switching_8_cascade_run014.mat,8,cascade,0.02345,0.05,0.8272,0.911,5.2,1.1537,0.8752,1.1864,259.333,True
scenario_0315_switching_8_cascade_run015.mat,8,cascade,0.01305,0.05,0.8399,0.9176,0.0,1.1545,0.8443,1.3406,325.352,True
scenario_0316_switching_8_cascade_run016.mat,8,cascade,0.02225,0.05,0.8407,0.9309,0.0,1.1249,0.7544,1.5621,396.769,True
scenario_0317_switching_8_cascade_run017.mat,8,cascade,0.02625,0.05,0.8395,0.9249,0.0,1.1296,0.7568,1.7411,454.564,True
scenario_0318_switching_8_cascade_run018.mat,8,cascade,0.02195,0.05,0.8328,0.9302,0.0,1.104,0.8398,1.4254,316.073,True
scenario_0319_switching_8_cascade_run019.mat,8,cascade,0.0153,0.05,0.8405,0.9188,0.0,1.1543,0.8393,1.2511,287.186,True
scenario_0320_switching_8_cascade_run020.mat,8,cascade,0.02825,0.05,0.8263,0.9202,0.0,1.0687,0.8767,1.4455,309.691,True
scenario_0321_switching_8_cascade_run021.mat,8,cascade,0.01405,0.05,0.8405,0.9163,0.0,1.1542,0.8447,1.3581,306.037,True
scenario_0322_switching_8_cascade_run022.mat,8,cascade,0.02765,0.05,0.8325,0.9289,0.0,1.1032,0.8393,1.3228,279.591,True
scenario_0323_switching_8_cascade_run023.mat,8,cascade,0.01635,0.05,0.8341,0.9148,0.0,1.1547,0.8062,1.2519,242.469,True
scenario_0324_switching_8_cascade_run024.mat,8,cascade,0.014,0.05,0.8216,0.9223,4.55,1.1283,0.859,1.5179,349.525,True
scenario_0325_switching_8_cascade_run025.mat,8,cascade,0.02745,0.05,0.8295,0.925,0.0,1.0786,0.877,1.2869,213.027,True
scenario_0326_switching_8_cascade_run026.mat,8,cascade,0.0172,0.05,0.8423,0.9168,0.0,1.1542,0.8443,1.2712,267.331,True
scenario_0327_switching_8_cascade_run027.mat,8,cascade,0.02135,0.05,0.8408,0.9336,0.0,1.1218,0.7524,1.4705,371.642,True
scenario_0328_switching_8_cascade_run028.mat,8,cascade,0.01585,0.05,0.8386,0.9299,2.7,1.0919,0.7581,1.265,194.71,True
scenario_0329_switching_8_cascade_run029.mat,8,cascade,0.02755,0.05,0.842,0.9268,0.0,1.1348,0.7669,1.6115,382.58,True
scenario_0330_switching_8_cascade_run030.mat,8,cascade,0.02935,0.05,0.8426,0.9252,0.0,1.1419,0.7714,1.6258,365.926,True
scenario_0331_switching_8_cascade_run031.mat,8,cascade,0.0134,0.05,0.8417,0.9173,0.0,1.1543,0.8477,1.3446,289.033,True
scenario_0332_switching_8_cascade_run032.mat,8,cascade,0.0145,0.05,0.8399,0.9153,0.0,1.1545,0.8193,1.3796,322.825,True
scenario_0333_switching_8_cascade_run033.mat,8,cascade,0.01835,0.05,0.8362,0.924,0.55,1.1463,0.7844,1.814,470.778,True
scenario_0334_switching_8_cascade_run034.mat,8,cascade,0.0174,0.05,0.8264,0.9271,1.3,1.1148,0.846,1.5512,383.108,True
scenario_0335_switching_8_cascade_run035.mat,8,cascade,0.0298,0.05,0.8429,0.9261,0.0,1.1408,0.7709,1.5731,350.094,True
scenario_0336_switching_8_cascade_run036.mat,8,cascade,0.0294,0.05,0.8344,0.9244,0.0,1.1153,0.9254,1.4473,365.333,True
scenario_0337_switching_8_cascade_run037.mat,8,cascade,0.02515,0.05,0.8316,0.913,3.6,1.1514,0.9258,1.2852,217.216,True
scenario_0338_switching_8_cascade_run038.mat,8,cascade,0.0158,0.05,0.8254,0.9298,2.7,1.1323,0.8583,1.337,277.656,True
scenario_0339_switching_8_cascade_run039.mat,8,cascade,0.0203,0.05,0.8284,0.9248,0.0,1.1051,0.8387,1.6619,427.83,True
scenario_0340_switching_8_cascade_run040.mat,8,cascade,0.0215,0.05,0.8453,0.9261,0.0,1.0618,0.7512,1.478,320.55,True
scenario_0341_switching_8_cascade_run041.mat,8,cascade,0.0272,0.05,0.8339,0.9261,0.0,1.1143,0.8535,1.4512,288.999,True
scenario_0342_switching_8_cascade_run042.mat,8,cascade,0.02245,0.05,0.8271,0.9037,6.5,1.1546,0.7741,1.4016,317.043,True
scenario_0343_switching_8_cascade_run043.mat,8,cascade,0.02415,0.05,0.8338,0.9261,0.0,1.1166,0.858,1.5407,311.368,True
scenario_0344_switching_8_cascade_run044.mat,8,cascade,0.0164,0.05,0.8355,0.9283,2.35,1.1254,0.7819,1.527,376.019,True
scenario_0345_switching_8_cascade_run045.mat,8,cascade,0.02305,0.05,0.8256,0.9077,5.75,1.1532,0.8639,1.2695,289.426,True
scenario_0346_switching_8_cascade_run046.mat,8,cascade,0.0239,0.05,0.8432,0.9277,0.0,1.0934,0.869,1.3386,232.274,True
scenario_0347_switching_8_cascade_run047.mat,8,cascade,0.01275,0.05,0.8184,0.9214,5.8,1.124,0.8457,1.5573,409.989,True
scenario_0348_switching_8_cascade_run048.mat,8,cascade,0.0246,0.05,0.8671,0.9296,0.0,1.1198,0.7631,1.5669,329.462,True
scenario_0349_switching_8_cascade_run049.mat,8,cascade,0.0223,0.05,0.8491,0.9316,0.0,1.0702,0.7529,1.2951,203.891,True
scenario_0350_switching_8_cascade_run050.mat,8,cascade,0.0285,0.05,0.8255,0.9189,0.0,1.0661,0.8779,1.4833,335.722,True
